price,log_price,bedrooms,bathrooms,guests_included,property_type,host_is_superhost,security_deposit,cleaning_fee,room_type,neighbourhood_cleansed,number_of_reviews,review_scores_rating,minimum_nights,accommodates
1235,7.118826249062078,1,1,1,Apartment,f,0,65,Entire home/apt,Beacon Hill,0,NA,2,3
200,5.298317366548036,2,1,4,Apartment,f,199,65,Entire home/apt,Beacon Hill,24,96,1,8
135,4.90527477843843,1,1,1,Apartment,f,0,0,Private room,Beacon Hill,33,93,1,2
199,5.293304824724492,2,1,1,Apartment,f,0,30,Entire home/apt,Beacon Hill,6,97,4,4
140,4.941642422609304,1,1,1,Apartment,f,0,30,Entire home/apt,Beacon Hill,10,98,2,3
375,5.926926025970411,1,1,2,Apartment,f,4000,125,Entire home/apt,Beacon Hill,5,96,7,2
104,4.6443908991413725,1,1,1,Other,f,0,0,Private room,Beacon Hill,0,NA,2,2
650,6.476972362889683,4,3.5,1,House,f,500,200,Entire home/apt,Beacon Hill,8,98,4,8
395,5.978885764901122,1,1,1,Apartment,f,0,0,Entire home/apt,Beacon Hill,0,NA,2,2
200,5.298317366548036,1,1,3,Apartment,f,0,65,Entire home/apt,Beacon Hill,5,100,1,6
89,4.48863636973214,1,1,1,Apartment,f,0,15,Shared room,Beacon Hill,68,98,2,2
157,5.056245805348308,0,1,1,Apartment,f,0,225,Entire home/apt,Beacon Hill,2,80,7,2
185,5.220355825078324,1,1,1,Apartment,f,0,12,Entire home/apt,Beacon Hill,0,NA,2,4
100,4.605170185988092,1,1,1,Apartment,t,300,40,Shared room,Beacon Hill,41,95,2,1
200,5.298317366548036,1,1,2,Apartment,f,300,30,Entire home/apt,Beacon Hill,18,92,2,2
330,5.799092654460526,1,1,1,Apartment,f,330,40,Private room,Beacon Hill,3,93,1,2
229,5.43372200355424,1,1,1,Apartment,f,300,95,Entire home/apt,Beacon Hill,13,98,3,4
130,4.867534450455582,1,1,1,Apartment,f,0,10,Entire home/apt,Beacon Hill,1,NA,1,2
200,5.298317366548036,1,1,2,Apartment,f,180,100,Private room,Beacon Hill,2,100,3,2
157,5.056245805348308,1,1,1,Apartment,f,100,0,Entire home/apt,Beacon Hill,81,88,2,2
150,5.0106352940962555,0,1,2,Apartment,f,150,25,Entire home/apt,Beacon Hill,8,98,1,2
189,5.241747015059643,1,1,1,Apartment,f,0,0,Entire home/apt,Beacon Hill,15,97,2,2
250,5.521460917862246,1,1,1,Apartment,f,0,50,Private room,Beacon Hill,1,80,1,2
375,5.926926025970411,2,2,3,House,t,0,100,Entire home/apt,Beacon Hill,5,100,2,3
324,5.780743515792329,2,1,4,Apartment,t,0,95,Entire home/apt,Beacon Hill,29,98,3,6
220,5.393627546352362,0,1,3,Apartment,f,350,85,Entire home/apt,Beacon Hill,82,94,1,2
195,5.272999558563747,0,1,1,Apartment,f,0,0,Entire home/apt,Beacon Hill,30,90,4,2
150,5.0106352940962555,1,1,1,Apartment,f,0,0,Entire home/apt,Beacon Hill,0,NA,1,1
150,5.0106352940962555,0,1,1,Apartment,f,0,225,Entire home/apt,Beacon Hill,0,NA,7,2
147,4.990432586778736,1,1,1,Apartment,f,147,37,Entire home/apt,Beacon Hill,6,96,2,2
275,5.616771097666572,1,1,1,Apartment,f,500,100,Entire home/apt,Beacon Hill,8,100,3,2
130,4.867534450455582,1,1,0,Condominium,f,1000,150,Entire home/apt,Beacon Hill,2,100,14,2
197,5.2832037287379885,1,1,1,Apartment,f,0,49,Entire home/apt,Beacon Hill,1,100,2,2
150,5.0106352940962555,0,1,1,Apartment,f,0,225,Entire home/apt,Beacon Hill,0,NA,7,2
140,4.941642422609304,1,1,1,Apartment,f,0,30,Private room,Beacon Hill,1,100,1,1
150,5.0106352940962555,1,1,1,Apartment,f,200,60,Private room,Beacon Hill,20,94,3,2
849,6.744059186311348,5,3,1,Apartment,t,1500,150,Entire home/apt,Beacon Hill,9,100,5,7
200,5.298317366548036,1,1,1,Apartment,f,0,0,Entire home/apt,Beacon Hill,16,98,2,3
350,5.857933154483459,1,1,1,Apartment,f,1000,0,Entire home/apt,Beacon Hill,0,NA,1,4
195,5.272999558563747,1,1,1,Apartment,f,0,20,Entire home/apt,Beacon Hill,29,93,1,2
145,4.976733742420574,0,1,1,Apartment,f,0,225,Entire home/apt,Beacon Hill,2,90,7,2
125,4.8283137373023015,1,1,2,Apartment,f,0,50,Entire home/apt,Beacon Hill,4,80,1,3
189,5.241747015059643,1,1,2,Apartment,f,0,40,Private room,Beacon Hill,1,80,3,2
199,5.293304824724492,1,1,1,Apartment,f,0,50,Entire home/apt,Beacon Hill,13,89,2,2
195,5.272999558563747,0,1,4,Apartment,f,300,60,Entire home/apt,Beacon Hill,27,94,9,2
155,5.043425116919247,0,1,1,Apartment,f,0,225,Entire home/apt,Beacon Hill,1,100,7,2
130,4.867534450455582,1,1,1,Apartment,f,200,50,Private room,Beacon Hill,29,92,2,2
289,5.666426688112432,1,1,3,Apartment,f,250,75,Entire home/apt,Beacon Hill,9,96,6,3
175,5.1647859739235145,1,1,1,Condominium,f,0,0,Private room,Beacon Hill,39,95,1,4
99,4.59511985013459,0,1,1,Apartment,f,0,0,Entire home/apt,Beacon Hill,121,71,1,2
175,5.1647859739235145,1,1,0,Apartment,f,1000,250,Entire home/apt,Beacon Hill,8,90,5,3
107,4.672828834461906,0,1,1,Apartment,f,0,50,Entire home/apt,Beacon Hill,6,100,5,2
225,5.41610040220442,1,1,1,Apartment,t,150,50,Entire home/apt,Beacon Hill,83,98,2,4
325,5.783825182329737,3,1,1,Apartment,f,0,90,Entire home/apt,Beacon Hill,7,80,1,4
1345,7.20414929203594,1,1,1,Apartment,f,0,65,Entire home/apt,Beacon Hill,0,NA,2,4
250,5.521460917862246,2,1,4,Apartment,f,0,65,Entire home/apt,Beacon Hill,10,92,1,6
175,5.1647859739235145,0,1,1,Apartment,f,400,65,Entire home/apt,Beacon Hill,9,91,2,2
225,5.41610040220442,1,1,4,Apartment,f,0,100,Entire home/apt,Beacon Hill,8,88,1,4
196,5.278114659230517,1,1,1,Apartment,f,0,55,Entire home/apt,Beacon Hill,3,100,2,4
249,5.517452896464707,1,1,2,Apartment,f,0,55,Entire home/apt,Beacon Hill,1,100,1,2
220,5.393627546352362,2,1,1,Apartment,t,150,70,Entire home/apt,Beacon Hill,154,98,1,4
178,5.181783550292085,0,1,2,Apartment,t,0,55,Entire home/apt,Beacon Hill,24,98,1,2
99,4.59511985013459,0,1,1,Apartment,f,0,0,Entire home/apt,Beacon Hill,242,80,1,3
300,5.703782474656201,2,2,4,Condominium,f,200,100,Entire home/apt,Beacon Hill,3,100,2,4
179,5.187385805840755,1,1,1,Apartment,f,0,0,Entire home/apt,Beacon Hill,6,90,2,4
200,5.298317366548036,0,1,2,Apartment,f,150,100,Entire home/apt,Beacon Hill,0,NA,3,3
160,5.075173815233827,1,1,1,Apartment,t,400,110,Entire home/apt,Beacon Hill,6,100,3,2
195,5.272999558563747,1,1,1,Apartment,f,0,0,Private room,Beacon Hill,9,100,1,2
200,5.298317366548036,1,1,1,Apartment,f,0,10,Entire home/apt,Beacon Hill,4,95,1,3
700,6.551080335043404,4,2.5,7,Other,t,1500,150,Entire home/apt,Beacon Hill,11,96,5,7
200,5.298317366548036,1,1,1,Apartment,f,0,0,Private room,Beacon Hill,0,NA,25,1
230,5.438079308923196,1,1,1,Apartment,f,0,0,Entire home/apt,Beacon Hill,17,93,1,3
499,6.212606095751519,1,1,1,Apartment,f,100,30,Private room,Beacon Hill,7,74,3,2
110,4.700480365792417,1,0,1,Apartment,f,0,40,Private room,Beacon Hill,17,95,3,1
350,5.857933154483459,2,1,1,Apartment,f,0,0,Entire home/apt,Beacon Hill,17,91,2,6
185,5.220355825078324,1,1,1,Apartment,f,0,0,Entire home/apt,Beacon Hill,7,84,2,2
150,5.0106352940962555,0,1,1,Apartment,f,0,225,Entire home/apt,Beacon Hill,2,100,7,2
175,5.1647859739235145,1,1,2,Apartment,f,0,0,Entire home/apt,Beacon Hill,5,100,1,2
179,5.187385805840755,1,1,1,Apartment,t,300,30,Entire home/apt,Beacon Hill,51,96,1,2
269,5.594711379601839,1,1,1,Apartment,f,199,45,Entire home/apt,Beacon Hill,0,NA,1,3
285,5.652489180268651,1,1,1,Apartment,f,0,0,Entire home/apt,Beacon Hill,22,89,2,2
690,6.536691597591305,4,2,6,House,f,250,250,Entire home/apt,Beacon Hill,44,88,3,7
135,4.90527477843843,1,1,1,Apartment,f,0,0,Private room,Beacon Hill,0,NA,1,3
150,5.0106352940962555,1,1,1,Apartment,f,0,225,Private room,Beacon Hill,3,93,7,1
175,5.1647859739235145,1,1,1,Apartment,t,300,30,Private room,Beacon Hill,59,95,2,1
600,6.396929655216146,4,2,5,Apartment,t,600,200,Entire home/apt,Beacon Hill,56,99,3,8
114,4.736198448394496,1,1,1,Apartment,f,500,80,Entire home/apt,Beacon Hill,0,NA,30,3
500,6.214608098422191,2,2,1,Apartment,t,300,50,Entire home/apt,Beacon Hill,24,100,2,4
160,5.075173815233827,2,1,2,Condominium,f,0,0,Entire home/apt,Beacon Hill,41,85,2,4
250,5.521460917862246,1,1,2,Apartment,f,1000,150,Entire home/apt,Beacon Hill,18,90,1,3
90,4.499809670330265,1,2,1,Apartment,f,0,30,Private room,Beacon Hill,23,91,3,1
129,4.859812404361672,0,1,0,Apartment,t,0,28,Entire home/apt,Beacon Hill,37,96,2,2
140,4.941642422609304,0,1,1,Apartment,f,1000,50,Entire home/apt,Beacon Hill,5,96,2,2
210,5.3471075307174685,1,1,1,Apartment,f,250,90,Entire home/apt,Beacon Hill,8,95,3,2
125,4.8283137373023015,1,1,2,Apartment,f,0,35,Entire home/apt,Beacon Hill,6,97,3,3
188,5.236441962829949,1,1,2,Apartment,f,500,50,Entire home/apt,Beacon Hill,18,96,5,2
150,5.0106352940962555,1,1,1,Apartment,f,0,40,Entire home/apt,Beacon Hill,7,97,3,2
375,5.926926025970411,2,1.5,4,Apartment,t,425,125,Entire home/apt,Beacon Hill,62,98,3,5
245,5.501258210544727,1,1,2,Apartment,t,200,80,Entire home/apt,Beacon Hill,60,98,3,2
150,5.0106352940962555,0,1,2,Apartment,f,100,0,Entire home/apt,Beacon Hill,26,90,2,2
250,5.521460917862246,1,1,2,Apartment,f,200,80,Entire home/apt,Beacon Hill,0,NA,1,2
130,4.867534450455582,1,1,1,Apartment,f,200,50,Private room,Beacon Hill,33,90,2,2
250,5.521460917862246,2,1,3,Apartment,f,150,65,Entire home/apt,Beacon Hill,3,100,1,7
120,4.787491742782046,1,1,0,Apartment,f,150,25,Entire home/apt,Beacon Hill,28,99,1,1
220,5.393627546352362,1,1,1,Apartment,f,0,0,Entire home/apt,Beacon Hill,4,100,2,2
300,5.703782474656201,2,2,1,Apartment,t,0,82,Entire home/apt,Beacon Hill,10,94,2,4
199,5.293304824724492,1,1,1,Apartment,f,0,0,Entire home/apt,Beacon Hill,3,93,2,3
155,5.043425116919247,0,1,1,Apartment,f,0,225,Entire home/apt,Beacon Hill,5,100,7,2
230,5.438079308923196,2,1.5,1,Apartment,f,1000,100,Entire home/apt,Beacon Hill,1,100,7,4
159,5.0689042022202315,1,1,2,Apartment,f,200,19,Entire home/apt,Beacon Hill,14,86,1,3
202,5.308267697401205,1,2,1,Other,f,0,30,Private room,Beacon Hill,14,64,1,1
229,5.43372200355424,0,1,1,Apartment,f,500,100,Entire home/apt,Beacon Hill,5,100,2,2
129,4.859812404361672,1,1,2,Apartment,f,0,25,Shared room,Beacon Hill,1,100,3,4
79,4.3694478524670215,1,1,1,Other,f,0,0,Private room,Beacon Hill,0,NA,2,1
210,5.3471075307174685,1,1,1,Apartment,f,500,100,Entire home/apt,Beacon Hill,7,97,2,4
129,4.859812404361672,0,1,1,Apartment,f,0,0,Entire home/apt,Beacon Hill,1,100,2,2
200,5.298317366548036,1,1,1,Apartment,f,0,50,Entire home/apt,Beacon Hill,10,96,2,4
229,5.43372200355424,1,1,1,Apartment,f,500,100,Entire home/apt,Beacon Hill,9,89,2,4
160,5.075173815233827,0,1,0,Apartment,t,500,110,Entire home/apt,Beacon Hill,85,96,2,2
135,4.90527477843843,2,1,1,Apartment,f,400,0,Entire home/apt,Beacon Hill,19,89,4,6
99,4.59511985013459,0,1,1,Apartment,f,0,0,Entire home/apt,Beacon Hill,174,75,1,2
115,4.74493212836325,1,1,2,Apartment,f,200,0,Private room,Beacon Hill,91,95,2,2
175,5.1647859739235145,1,1,2,Apartment,f,150,30,Entire home/apt,Beacon Hill,1,100,2,2
229,5.43372200355424,0,1,1,Apartment,f,0,0,Entire home/apt,Beacon Hill,16,94,4,2
199,5.293304824724492,1,1,1,Apartment,f,0,0,Entire home/apt,Beacon Hill,156,94,3,2
200,5.298317366548036,1,1,1,Apartment,f,0,0,Entire home/apt,Beacon Hill,22,93,2,3
133,4.890349128221754,0,1,1,Apartment,f,100,45,Entire home/apt,Downtown,74,80,1,3
120,4.787491742782046,1,1,1,Apartment,f,100,50,Entire home/apt,Downtown,0,NA,1,3
329,5.796057750765372,2,2,1,Apartment,f,0,150,Entire home/apt,Downtown,4,95,30,4
349,5.855071922202427,2,1,1,Apartment,f,0,200,Entire home/apt,Downtown,21,94,3,4
209,5.342334251964811,1,1,1,Apartment,f,400,95,Entire home/apt,Downtown,1,NA,3,4
200,5.298317366548036,0,1.5,1,Apartment,f,0,35,Entire home/apt,Downtown,1,100,1,2
329,5.796057750765372,2,2,1,Apartment,f,0,200,Entire home/apt,Downtown,6,100,5,4
375,5.926926025970411,2,1,4,Apartment,f,0,69,Entire home/apt,Downtown,1,100,3,6
350,5.857933154483459,2,1.5,5,Apartment,f,300,120,Entire home/apt,Downtown,5,90,1,5
70,4.248495242049359,1,1,1,Apartment,f,0,15,Private room,Downtown,4,80,1,8
10,2.302585092994046,1,1,1,Apartment,f,0,0,Private room,Downtown,0,NA,1,2
250,5.521460917862246,1,1,1,Apartment,f,0,0,Entire home/apt,Downtown,58,91,1,2
329,5.796057750765372,2,2,1,Apartment,f,0,200,Entire home/apt,Downtown,2,100,4,4
119,4.77912349311153,2,2,1,Apartment,f,0,119,Entire home/apt,Downtown,0,NA,2,5
202,5.308267697401205,1,1,2,Apartment,f,100,30,Entire home/apt,Downtown,0,NA,2,3
158,5.062595033026967,0,1,2,Apartment,f,100,40,Entire home/apt,Downtown,10,84,2,3
150,5.0106352940962555,0,1,1,Apartment,f,100,45,Entire home/apt,Downtown,67,74,1,3
279,5.631211781821365,2,2,2,Other,f,400,95,Entire home/apt,Downtown,5,100,3,4
500,6.214608098422191,3,3,1,Other,f,500,160,Entire home/apt,Downtown,6,90,1,7
269,5.594711379601839,1,1,1,Apartment,f,0,150,Entire home/apt,Downtown,0,NA,7,2
152,5.0238805208462765,1,1,1,Apartment,f,100,35,Entire home/apt,Downtown,76,79,1,2
295,5.68697535633982,2,1,4,Apartment,f,300,100,Entire home/apt,Downtown,43,92,2,6
128,4.852030263919617,1,1,1,Apartment,f,100,35,Entire home/apt,Downtown,52,77,1,3
220,5.393627546352362,0,1,2,Apartment,f,300,60,Entire home/apt,Downtown,8,100,2,3
334,5.811140992976701,3,1,4,Apartment,f,300,120,Entire home/apt,Downtown,135,92,1,8
290,5.66988092298052,2,1,6,Apartment,f,125,60,Entire home/apt,Downtown,30,94,1,6
139,4.9344739331306915,1,1,1,Condominium,f,400,95,Entire home/apt,Downtown,14,94,3,4
220,5.393627546352362,1,1,1,Apartment,f,0,0,Entire home/apt,Downtown,0,NA,10,2
60,4.0943445622221,0,0,1,Other,f,500,57,Entire home/apt,Downtown,0,NA,1,7
239,5.476463551931511,1,1,2,Apartment,t,399,49,Entire home/apt,Downtown,85,95,1,4
150,5.0106352940962555,0,1,1,Apartment,f,100,40,Entire home/apt,Downtown,54,77,1,2
290,5.66988092298052,2,1,1,Apartment,f,0,0,Entire home/apt,Downtown,4,87,1,5
153,5.030437921392435,2,2,1,Apartment,f,0,136,Entire home/apt,Downtown,7,97,2,5
250,5.521460917862246,1,1,1,Apartment,f,0,0,Private room,Downtown,0,NA,1,4
295,5.68697535633982,1,1,1,Apartment,f,0,0,Private room,Downtown,0,NA,1,2
204,5.318119993844216,1,1,0,Apartment,f,199,45,Entire home/apt,Downtown,0,NA,1,3
345,5.84354441703136,1,1,1,Other,t,325,0,Private room,Downtown,8,100,1,2
181,5.198497031265826,3,2,1,Apartment,f,0,136,Entire home/apt,Downtown,17,96,2,7
190,5.247024072160486,1,1,1,Other,f,0,0,Entire home/apt,Downtown,0,NA,2,2
150,5.0106352940962555,1,1,0,Apartment,f,1000,250,Entire home/apt,Downtown,21,95,6,3
100,4.605170185988092,1,1,1,Other,f,0,0,Private room,Downtown,0,NA,1,4
80,4.382026634673881,1,1.5,1,Apartment,f,100,10,Private room,Downtown,5,76,1,3
139,4.9344739331306915,1,1,1,Other,f,150,10,Private room,Downtown,2,100,1,3
275,5.616771097666572,1,1,1,Apartment,f,0,0,Entire home/apt,Downtown,4,100,5,2
135,4.90527477843843,1,1,1,Apartment,f,0,10,Entire home/apt,Downtown,18,95,1,5
250,5.521460917862246,1,1,1,Condominium,f,0,0,Private room,Downtown,0,NA,4,4
250,5.521460917862246,1,1,1,Other,f,0,0,Entire home/apt,Downtown,0,NA,3,4
199,5.293304824724492,2,2,1,Apartment,f,0,100,Entire home/apt,Downtown,3,93,2,5
300,5.703782474656201,1,1,1,Apartment,f,0,50,Entire home/apt,Downtown,14,85,3,4
249,5.517452896464707,1,1,1,Apartment,t,300,100,Entire home/apt,Downtown,26,98,3,4
167,5.117993812416755,3,2,1,Apartment,f,0,136,Entire home/apt,Downtown,5,92,2,7
400,5.991464547107982,1,1,1,Apartment,f,1000,75,Entire home/apt,Downtown,1,80,1,3
400,5.991464547107982,1,1,1,Other,f,0,0,Private room,Downtown,0,NA,3,4
285,5.652489180268651,2,1,4,Apartment,f,300,100,Entire home/apt,Downtown,10,90,2,6
250,5.521460917862246,2,1,4,Apartment,f,500,0,Entire home/apt,Downtown,11,97,2,4
175,5.1647859739235145,1,1,1,Condominium,f,1000,150,Entire home/apt,Downtown,5,92,7,2
110,4.700480365792417,1,1,1,Apartment,f,0,0,Private room,Downtown,9,91,3,1
179,5.187385805840755,1,1,1,Apartment,f,400,95,Entire home/apt,Downtown,12,90,3,2
400,5.991464547107982,2,2,1,Other,t,0,120,Entire home/apt,Downtown,34,97,2,4
289,5.666426688112432,1,1,1,Apartment,f,0,0,Entire home/apt,Downtown,41,94,4,2
103,4.634728988229636,1,1,1,Apartment,f,250,0,Shared room,Downtown,12,95,2,2
107,4.672828834461906,0,1,2,Apartment,f,100,50,Entire home/apt,Downtown,78,89,2,4
400,5.991464547107982,1,1,0,Other,f,0,0,Private room,Downtown,1,100,4,4
175,5.1647859739235145,1,1,1,Apartment,f,0,20,Entire home/apt,Downtown,0,NA,3,4
265,5.579729825986222,2,1,1,Apartment,f,0,60,Entire home/apt,Downtown,38,77,1,7
220,5.393627546352362,0,1,2,Apartment,f,300,60,Entire home/apt,Downtown,12,98,2,3
199,5.293304824724492,1,1,1,Apartment,f,500,125,Entire home/apt,Downtown,9,91,3,3
220,5.393627546352362,0,1,2,Apartment,f,95,40,Entire home/apt,Downtown,81,81,1,3
160,5.075173815233827,0,1,1,Apartment,f,0,225,Entire home/apt,Downtown,6,93,7,2
230,5.438079308923196,1,1,2,Apartment,f,0,25,Entire home/apt,Downtown,6,100,5,4
209,5.342334251964811,1,1,1,Apartment,f,0,150,Entire home/apt,Downtown,0,NA,5,2
285,5.652489180268651,2,1,4,Apartment,f,300,100,Entire home/apt,Downtown,37,91,2,4
265,5.579729825986222,1,1,1,Apartment,f,100,60,Entire home/apt,Downtown,101,93,1,4
185,5.220355825078324,1,1,2,Apartment,f,200,50,Entire home/apt,Downtown,14,95,1,3
225,5.41610040220442,1,1,1,Apartment,f,0,0,Entire home/apt,Downtown,2,100,1,2
249,5.517452896464707,1,1,1,Apartment,f,0,150,Entire home/apt,Downtown,0,NA,4,3
169,5.1298987149230735,1,1,1,Apartment,f,0,100,Entire home/apt,Downtown,0,NA,3,3
325,5.783825182329737,1,1,1,Apartment,f,0,30,Entire home/apt,Downtown,0,NA,1,2
250,5.521460917862246,1,1,1,Apartment,f,0,0,Private room,Downtown,0,NA,1,2
206,5.327876168789581,0,1,2,Apartment,f,100,35,Entire home/apt,Downtown,15,87,2,3
189,5.241747015059643,1,1,1,Apartment,f,400,95,Entire home/apt,Downtown,4,85,3,4
400,5.991464547107982,1,1,1,Apartment,f,0,0,Private room,Downtown,0,NA,1,2
299,5.700443573390687,2,1.5,1,Apartment,f,0,0,Entire home/apt,Downtown,0,NA,1,4
150,5.0106352940962555,1,1,1,Apartment,f,0,0,Shared room,Downtown,3,100,1,2
209,5.342334251964811,1,1,1,Apartment,f,400,95,Entire home/apt,Downtown,0,NA,3,4
199,5.293304824724492,2,2,1,Apartment,f,0,100,Entire home/apt,Downtown,2,80,3,5
154,5.0369526024136295,1,1,0,Apartment,f,1000,250,Entire home/apt,Downtown,18,91,30,3
70,4.248495242049359,1,1,1,Other,f,0,15,Private room,Downtown,5,64,1,8
199,5.293304824724492,2,1,1,Apartment,f,300,0,Entire home/apt,Downtown,0,NA,10,4
425,6.052089168924417,2,2,1,Apartment,f,0,0,Entire home/apt,Downtown,0,NA,1,6
99,4.59511985013459,1,1,1,Apartment,f,0,0,Shared room,Downtown,0,NA,1,1
169,5.1298987149230735,1,1,1,Apartment,f,0,100,Entire home/apt,Downtown,1,100,3,3
399,5.988961416889864,1,1,1,Other,f,0,0,Entire home/apt,Downtown,0,NA,7,4
400,5.991464547107982,1,1,1,Apartment,f,0,80,Entire home/apt,Downtown,0,NA,3,2
199,5.293304824724492,2,2,1,Apartment,f,0,100,Entire home/apt,Downtown,1,100,2,5
199,5.293304824724492,2,2,1,Apartment,f,0,100,Entire home/apt,Downtown,0,NA,3,5
80,4.382026634673881,1,1,1,Apartment,f,0,0,Private room,Downtown,1,100,1,1
150,5.0106352940962555,0,1,1,Apartment,f,500,125,Entire home/apt,Downtown,20,88,3,2
235,5.459585514144159,2,2,3,Apartment,f,500,135,Entire home/apt,Downtown,34,96,3,4
175,5.1647859739235145,1,1.5,1,Apartment,f,500,125,Entire home/apt,Downtown,13,80,3,3
550,6.309918278226516,1,1,1,Condominium,f,0,60,Entire home/apt,Downtown,0,NA,2,4
250,5.521460917862246,1,1,2,Apartment,f,1000,0,Entire home/apt,Downtown,38,93,10,4
229,5.43372200355424,1,1,2,Apartment,t,0,0,Entire home/apt,Downtown,14,94,3,4
275,5.616771097666572,2,2,1,Apartment,f,0,0,Entire home/apt,Downtown,0,NA,1,4
325,5.783825182329737,2,1,1,Apartment,f,100,80,Entire home/apt,Downtown,105,93,1,4
135,4.90527477843843,1,1,1,Apartment,f,0,0,Private room,Downtown,3,100,1,4
125,4.8283137373023015,1,1,1,Apartment,f,100,30,Private room,Downtown,15,100,1,5
175,5.1647859739235145,0,1,0,Condominium,f,1000,200,Entire home/apt,Downtown,5,92,5,1
390,5.966146739123692,1,1,1,Apartment,f,1000,75,Private room,Downtown,0,NA,1,1
160,5.075173815233827,0,1,1,Apartment,f,150,60,Entire home/apt,Downtown,1,NA,3,3
184,5.214935757608986,1,1,1,Apartment,f,100,0,Entire home/apt,Downtown,29,79,2,3
240,5.480638923341991,0,1,1,Apartment,f,0,60,Entire home/apt,Downtown,1,100,2,3
269,5.594711379601839,1,1,1,Apartment,f,0,200,Entire home/apt,Downtown,5,90,3,2
225,5.41610040220442,1,1,1,Other,t,0,45,Entire home/apt,Downtown,28,97,2,2
310,5.736572297479192,2,1,1,Apartment,f,100,80,Entire home/apt,Downtown,87,94,1,4
285,5.652489180268651,1,1,2,Apartment,f,0,0,Entire home/apt,Downtown,20,87,2,2
299,5.700443573390687,2,2,1,Apartment,f,0,200,Entire home/apt,Downtown,4,87,5,4
289,5.666426688112432,1,1,1,Apartment,f,0,0,Entire home/apt,Downtown,25,90,4,2
190,5.247024072160486,1,1,1,Apartment,f,0,0,Private room,Downtown,1,NA,1,2
115,4.74493212836325,1,2,1,Other,f,0,50,Private room,Downtown,43,98,2,2
225,5.41610040220442,0,1,1,Apartment,f,0,0,Entire home/apt,Downtown,0,NA,1,3
200,5.298317366548036,1,1,2,Apartment,f,120,40,Entire home/apt,Downtown,4,95,2,4
175,5.1647859739235145,1,1,1,Apartment,f,1000,150,Entire home/apt,Downtown,6,93,5,2
249,5.517452896464707,2,2,1,Apartment,f,400,95,Entire home/apt,Downtown,0,NA,3,4
229,5.43372200355424,0,1,1,Apartment,f,0,0,Entire home/apt,Downtown,21,92,4,2
425,6.052089168924417,1,1.5,1,Apartment,f,0,0,Entire home/apt,Downtown,3,100,3,2
200,5.298317366548036,1,1,1,Apartment,f,0,0,Entire home/apt,Downtown,0,NA,1,4
350,5.857933154483459,3,2.5,3,House,t,500,250,Entire home/apt,Downtown,40,99,1,10
299,5.700443573390687,1,1,1,Apartment,f,0,0,Entire home/apt,Downtown,5,90,1,3
350,5.857933154483459,1,1,1,Apartment,f,0,90,Entire home/apt,Downtown,0,NA,1,2
249,5.517452896464707,1,1,1,Apartment,f,0,200,Entire home/apt,Downtown,2,90,4,2
375,5.926926025970411,2,2,4,House,f,0,130,Entire home/apt,Downtown,9,100,2,6
329,5.796057750765372,2,2,1,Apartment,f,0,200,Entire home/apt,Downtown,1,80,4,4
119,4.77912349311153,2,2,1,Apartment,f,0,119,Entire home/apt,Downtown,0,NA,2,5
300,5.703782474656201,2,2,6,Apartment,f,125,80,Entire home/apt,Downtown,78,85,1,6
119,4.77912349311153,2,2,1,Apartment,f,0,119,Entire home/apt,Downtown,0,NA,2,5
